Day,Hour,DFI,DNI,GHI,Temperature,kT,Grid Price,Cont Load,Cont Load,,,,,,,,,,
14,16,72,781,360,16.91314087,0.25517305,0.2206,0,0.891545084,,,,,,,,,,
14,17,53,608,181,14.51293335,0.128295339,0.2206,0,1.119593078,,,,,,,,,,
14,18,13,139,17,12.60311279,0.012049838,0.2206,0,1.53810911,,,,,,,,,,
14,19,0,0,0,11.83123169,0,0.2206,0,1.811788512,,,,,,,,,,
14,20,0,0,0,11.25887451,0,0.2206,0,1.762817728,,,,,,,,,,
14,21,0,0,0,10.80083618,0,0.0721,0,1.634983069,,,,,,,,,,
14,22,0,0,0,10.36446533,0,0.0721,0,1.49386948,,,,,,,,,,
14,23,0,0,0,9.815911865,0,0.0721,0,1.209909129,,,,,,,,,,
14,24,0,0,0,9.033654785,0,0.0721,0,0.922428871,,,,,,,,,,
15,1,0,0,0,8.105432129,0,0.0721,0,0.642567641,,,,,,,,,,
15,2,0,0,0,7.365319824,0,0.0721,0,0.531165783,,,,,,,,,,
15,3,0,0,0,6.93996582,0,0.0721,0,0.487432007,,,,,,,,,,
15,4,0,0,0,6.688409424,0,0.0721,0,0.477221593,,,,,,,,,,
15,5,0,0,0,6.517755127,0,0.0721,0,0.485195203,,,,,,,,,,
15,6,0,0,0,6.394311523,0,0.0721,0,0.544920627,,,,,,,,,,
15,7,0,0,0,6.437036133,0,0.0721,0,0.745573776,,,,,,,,,,
15,8,0,0,0,7.727105713,0,0.0721,0,1.04503716,,,,,,,,,,
15,9,47,553,140,10.6118103,0.099247458,0.0721,0,1.00879628,,,,,,,,,,
15,10,69,769,326,14.33812866,0.231104795,0.0721,0,0.883796959,,,,,,,,,,
15,11,82,867,483,17.68227539,0.342403731,0.0721,0,0.898755788,,,,,,,,,,
15,12,89,915,589,19.85036621,0.417548235,0.2206,0,0.901847031,,,,,,,,,,
15,13,91,932,632,21.13131104,0.448031383,0.2206,0,0.865349132,,,,,,,,,,
15,14,90,924,608,21.54845581,0.431017533,0.2206,0,0.835623927,,,,,,,,,,
15,15,84,888,519,21.10491333,0.367924506,0.2206,0,0.831356819,,,,,,,,,,
15,16,73,808,373,19.51796875,0.264423585,0.2206,0,0.891545084,,,,,,,,,,
15,17,54,635,190,16.64782104,0.134692979,0.2206,0,1.119593078,,,,,,,,,,
15,18,14,162,19,14.37957153,0.013469298,0.2206,0,1.53810911,,,,,,,,,,
15,19,0,0,0,13.49129639,0,0.2206,0,1.811788512,,,,,,,,,,
15,20,0,0,0,12.95195923,0,0.2206,0,1.762817728,,,,,,,,,,
15,21,0,0,0,12.62990723,0,0.0721,0,1.634983069,,,,,,,,,,
15,22,0,0,0,12.34899292,0,0.0721,0,1.49386948,,,,,,,,,,
15,23,0,0,0,11.98577271,0,0.0721,0,1.209909129,,,,,,,,,,
15,24,0,0,0,11.52120361,0,0.0721,0,0.922428871,,,,,,,,,,
16,1,0,0,0,11.0324646,0,0.0721,0,0.635993957,,,,,,,,,,
16,2,0,0,0,10.58434448,0,0.0721,0,0.527218759,,,,,,,,,,
16,3,0,0,0,10.13567505,0,0.0721,0,0.488022915,,,,,,,,,,
16,4,0,0,0,9.688928223,0,0.0721,0,0.483119194,,,,,,,,,,
16,5,0,0,0,9.287347412,0,0.0721,0,0.487753772,,,,,,,,,,
16,6,0,0,0,8.93380127,0,0.0721,0,0.541640564,,,,,,,,,,
16,7,0,0,0,8.763757324,0,0.0721,0,0.733600661,,,,,,,,,,
16,8,0,0,0,10.08742676,0,0.0721,0,1.039298453,,,,,,,,,,
16,9,48,582,146,12.95845947,0.103515946,0.0721,0,0.975658476,,,,,,,,,,
16,10,70,798,338,16.49157104,0.239646504,0.0721,0,0.839477125,,,,,,,,,,
16,11,83,895,499,19.74117432,0.35379765,0.0721,0,0.846037877,,,,,,,,,,
16,12,90,941,607,21.67717896,0.430371089,0.2206,0,0.843268152,,,,,,,,,,
16,13,92,958,651,22.68880615,0.461567676,0.2206,0,0.814788399,,,,,,,,,,
16,14,91,949,626,22.93334351,0.443842343,0.2206,0,0.792035895,,,,,,,,,,
16,15,85,913,535,22.28408203,0.37932213,0.2206,0,0.792231247,,,,,,,,,,
16,16,74,834,387,20.37148438,0.274388157,0.2206,0,0.854486111,,,,,,,,,,
16,17,55,665,200,17.14418945,0.141802665,0.2206,0,1.083675159,,,,,,,,,,
16,18,16,190,22,14.62615356,0.015598293,0.2206,0,1.50275718,,,,,,,,,,
16,19,0,0,0,13.55053101,0,0.2206,0,1.777478196,,,,,,,,,,
16,20,0,0,0,12.79052124,0,0.2206,0,1.728572974,,,,,,,,,,
16,21,0,0,0,12.20717773,0,0.0721,0,1.600127698,,,,,,,,,,
16,22,0,0,0,11.73720703,0,0.0721,0,1.458262622,,,,,,,,,,
16,23,0,0,0,11.29766235,0,0.0721,0,1.181615917,,,,,,,,,,
16,24,0,0,0,10.834375,0,0.0721,0,0.906894026,,,,,,,,,,
17,1,0,0,0,10.36290894,0,0.0721,0,0.64297339,,,,,,,,,,
17,2,0,0,0,9.887811279,0,0.0721,0,0.545650719,,,,,,,,,,
17,3,0,0,0,9.423425293,0,0.0721,0,0.513962126,,,,,,,,,,
17,4,0,0,0,9.053033447,0,0.0721,0,0.509468018,,,,,,,,,,
17,5,0,0,0,8.83425293,0,0.0721,0,0.515363453,,,,,,,,,,
17,6,0,0,0,8.672967529,0,0.0721,0,0.571774137,,,,,,,,,,
17,7,0,0,0,8.584375,0,0.0721,0,0.762313479,,,,,,,,,,
17,8,0,0,0,9.94588623,0,0.0721,0,1.051373374,,,,,,,,,,
17,9,47,552,141,12.67427979,0.099986306,0.0721,0,0.992310073,,,,,,,,,,
17,10,69,765,327,15.84850464,0.231883135,0.0721,0,0.837437417,,,,,,,,,,
17,11,82,860,484,19.59291992,0.343215404,0.0721,0,0.834330767,,,,,,,,,,
17,12,89,906,588,22.65038452,0.416964169,0.2206,0,0.829634338,,,,,,,,,,
17,13,91,921,630,24.21959839,0.446747324,0.2206,0,0.814788399,,,,,,,,,,
17,14,90,911,606,24.5302063,0.429728378,0.2206,0,0.792035895,,,,,,,,,,
17,15,84,874,517,23.7262207,0.366616455,0.2206,0,0.792231247,,,,,,,,,,
17,16,73,794,373,21.61275635,0.264502781,0.2206,0,0.854486111,,,,,,,,,,
17,17,55,627,193,18.22786865,0.136860688,0.2206,0,1.083675159,,,,,,,,,,
17,18,16,178,22,15.56679688,0.0156007,0.2206,0,1.50275718,,,,,,,,,,
17,19,0,0,0,14.4024292,0,0.2206,0,1.777478196,,,,,,,,,,
17,20,0,0,0,13.71306763,0,0.2206,0,1.728572974,,,,,,,,,,
17,21,0,0,0,13.2857605,0,0.0721,0,1.600127698,,,,,,,,,,
17,22,0,0,0,12.93248901,0,0.0721,0,1.458262622,,,,,,,,,,
17,23,0,0,0,12.55333862,0,0.0721,0,1.181615917,,,,,,,,,,
17,24,0,0,0,12.14385376,0,0.0721,0,0.906894026,,,,,,,,,,
18,1,0,0,0,11.73726807,0,0.0721,0,0.649503291,,,,,,,,,,
18,2,0,0,0,11.34310303,0,0.0721,0,0.557601084,,,,,,,,,,
18,3,0,0,0,10.97768555,0,0.0721,0,0.529851524,,,,,,,,,,
18,4,0,0,0,10.64931641,0,0.0721,0,0.533615704,,,,,,,,,,
18,5,0,0,0,10.33300171,0,0.0721,0,0.540842903,,,,,,,,,,
18,6,0,0,0,9.993554688,0,0.0721,0,0.594640198,,,,,,,,,,
18,7,0,0,0,9.800286865,0,0.0721,0,0.823955742,,,,,,,,,,
18,8,0,0,0,11.01259766,0,0.0721,0,1.119092539,,,,,,,,,,
18,9,47,539,139,13.68575439,0.098584168,0.0721,0,1.029329676,,,,,,,,,,
18,10,69,751,323,17.17006836,0.229084074,0.0721,0,0.87489017,,,,,,,,,,
18,11,82,847,479,21.25325928,0.339725298,0.0721,0,0.863326156,,,,,,,,,,
18,12,158,622,503,24.38860474,0.356747025,0.2206,0,0.839449736,,,,,,,,,,
18,13,223,478,504,25.76213989,0.357456263,0.2206,0,0.814788399,,,,,,,,,,
18,14,218,460,480,25.67922363,0.340434537,0.2206,0,0.792035895,,,,,,,,,,
18,15,84,865,515,24.53624878,0.365257888,0.2206,0,0.792231247,,,,,,,,,,
18,16,73,787,373,22.38408813,0.264546004,0.2206,0,0.854486111,,,,,,,,,,
18,17,85,43,95,19.6227356,0.067377669,0.2206,0,1.083675159,,,,,,,,,,
18,18,11,0,11,17.30748901,0.007801625,0.2206,0,1.50275718,,,,,,,,,,
18,19,0,0,0,15.67931519,0,0.2206,0,1.777478196,,,,,,,,,,
18,20,0,0,0,14.68496094,0,0.2206,0,1.728572974,,,,,,,,,,
18,21,0,0,0,14.28228149,0,0.0721,0,1.600127698,,,,,,,,,,
18,22,0,0,0,14.15230713,0,0.0721,0,1.458262622,,,,,,,,,,
18,23,0,0,0,14.01311646,0,0.0721,0,1.181615917,,,,,,,,,,
18,24,0,0,0,13.72753296,0,0.0721,0,0.912836935,,,,,,,,,,
19,1,0,0,0,13.365625,0,0.0721,0,0.662190668,,,,,,,,,,
19,2,0,0,0,13.12218628,0,0.0721,0,0.568675351,,,,,,,,,,
19,3,0,0,0,12.80205688,0,0.0721,0,0.538992362,,,,,,,,,,
19,4,0,0,0,12.0743042,0,0.0721,0,0.537446818,,,,,,,,,,
19,5,0,0,0,11.27025757,0,0.0721,0,0.54432138,,,,,,,,,,
19,6,0,0,0,10.68984375,0,0.0721,0,0.600573041,,,,,,,,,,
19,7,0,0,0,10.45772705,0,0.0721,0,0.827564396,,,,,,,,,,
19,8,0,0,0,11.95647583,0,0.0721,0,1.08802418,,,,,,,,,,
19,9,64,152,91,15.08297119,0.064551846,0.0721,0,1.019434372,,,,,,,,,,
19,10,127,328,239,18.74819336,0.169537265,0.0721,0,0.860394287,,,,,,,,,,
19,11,82,853,484,22.27956543,0.343330697,0.0721,0,0.864614117,,,,,,,,,,
19,12,176,570,493,24.60772095,0.349714945,0.2206,0,0.855072669,,,,,,,,,,
19,13,194,562,526,25.73653564,0.373123856,0.2206,0,0.814788399,,,,,,,,,,
19,14,188,555,506,25.78365479,0.358936637,0.2206,0,0.792035895,,,,,,,,,,
19,15,85,878,526,24.86095581,0.373123856,0.2206,0,0.792231247,,,,,,,,,,
19,16,142,372,285,22.830896,0.202167869,0.2206,0,0.854486111,,,,,,,,,,
19,17,71,392,160,19.42974243,0.113497751,0.2206,0,1.083675159,,,,,,,,,,
19,18,18,209,27,16.59447632,0.019152745,0.2206,0,1.50275718,,,,,,,,,,
19,19,0,0,0,15.21981201,0,0.2206,0,1.777478196,,,,,,,,,,
19,20,0,0,0,14.22683105,0,0.2206,0,1.728572974,,,,,,,,,,
19,21,0,0,0,13.50869141,0,0.0721,0,1.600127698,,,,,,,,,,
19,22,0,0,0,12.95733032,0,0.0721,0,1.458262622,,,,,,,,,,
19,23,0,0,0,12.51772461,0,0.0721,0,1.181615917,,,,,,,,,,
19,24,0,0,0,12.16347656,0,0.0721,0,0.916691408,,,,,,,,,,
20,1,0,0,0,11.85247192,0,0.0721,0,0.665353985,,,,,,,,,,
20,2,0,0,0,11.57290039,0,0.0721,0,0.571152423,,,,,,,,,,
20,3,0,0,0,11.27370605,0,0.0721,0,0.544474242,,,,,,,,,,
20,4,0,0,0,10.90471802,0,0.0721,0,0.542826794,,,,,,,,,,
20,5,0,0,0,10.46480713,0,0.0721,0,0.550347416,,,,,,,,,,
20,6,0,0,0,10.18078003,0,0.0721,0,0.60951307,,,,,,,,,,
20,7,0,0,0,10.26326904,0,0.0721,0,0.804883924,,,,,,,,,,
20,8,0,0,0,11.62987671,0,0.0721,0,1.094206185,,,,,,,,,,
20,9,47,558,145,14.31707153,0.102876004,0.0721,0,1.030556376,,,,,,,,,,
20,10,70,768,333,17.48473511,0.236260064,0.0721,0,0.867182224,,,,,,,,,,
20,11,82,863,490,20.76265869,0.347649945,0.0721,0,0.859812567,,,,,,,,,,
20,12,159,626,510,23.26885376,0.361839738,0.2206,0,0.840368908,,,,,,,,,,
20,13,172,633,549,24.47744141,0.389509836,0.2206,0,0.814788399,,,,,,,,,,
20,14,234,412,472,24.53365479,0.33487913,0.2206,0,0.792035895,,,,,,,,,,
20,15,167,529,435,23.60823975,0.308628012,0.2206,0,0.792231247,,,,,,,,,,
20,16,147,353,284,21.58483276,0.20149507,0.2206,0,0.854486111,,,,,,,,,,
20,17,81,297,149,18.78728638,0.105713963,0.2206,0,1.083675159,,,,,,,,,,
20,18,20,0,20,16.67952881,0.014189794,0.2206,0,1.50275718,,,,,,,,,,
20,19,0,0,0,15.62371216,0,0.2206,0,1.777478196,,,,,,,,,,
20,20,0,0,0,14.91774902,0,0.2206,0,1.728572974,,,,,,,,,,
20,21,0,0,0,14.63811646,0,0.0721,0,1.600127698,,,,,,,,,,
20,22,0,0,0,14.53075562,0,0.0721,0,1.458262622,,,,,,,,,,
20,23,0,0,0,14.35842285,0,0.0721,0,1.181615917,,,,,,,,,,
20,24,0,0,0,13.93560181,0,0.0721,0,0.912969901,,,,,,,,,,
21,1,0,0,0,13.34951172,0,0.0721,0,0.668821805,,,,,,,,,,
21,2,0,0,0,12.99596558,0,0.0721,0,0.574835428,,,,,,,,,,
21,3,0,0,0,12.75844727,0,0.0721,0,0.543454872,,,,,,,,,,
21,4,0,0,0,12.40709839,0,0.0721,0,0.541188696,,,,,,,,,,
21,5,0,0,0,12.11095581,0,0.0721,0,0.550918827,,,,,,,,,,
21,6,0,0,0,11.95662842,0,0.0721,0,0.607865549,,,,,,,,,,
21,7,0,0,0,11.46437988,0,0.0721,0,0.840955678,,,,,,,,,,
21,8,0,0,0,11.92507324,0,0.0721,0,1.145906142,,,,,,,,,,
21,9,66,112,86,14.2546936,0.061027733,0.0721,0,1.068567064,,,,,,,,,,
21,10,134,290,234,17.43792114,0.166052204,0.0721,0,0.915310138,,,,,,,,,,
21,11,82,850,486,20.29979858,0.344877655,0.0721,0,0.910694385,,,,,,,,,,
21,12,88,894,591,21.96386108,0.41938826,0.2206,0,0.890045522,,,,,,,,,,
21,13,91,908,634,22.54229126,0.449902127,0.2206,0,0.862598906,,,,,,,,,,
21,14,90,899,610,22.32201538,0.432871131,0.2206,0,0.835623927,,,,,,,,,,
21,15,84,864,524,21.45739136,0.371843398,0.2206,0,0.831356819,,,,,,,,,,
21,16,74,789,383,19.99093018,0.271786301,0.2206,0,0.891545084,,,,,,,,,,
21,17,77,356,160,17.58092651,0.113539969,0.2206,0,1.119593078,,,,,,,,,,
21,18,23,0,23,15.19234619,0.016321371,0.2206,0,1.53810911,,,,,,,,,,
21,19,0,0,0,13.70546875,0,0.2206,0,1.811788512,,,,,,,,,,
21,20,0,0,0,12.47347412,0,0.2206,0,1.762817728,,,,,,,,,,
21,21,0,0,0,11.37236938,0,0.0721,0,1.634983069,,,,,,,,,,
21,22,0,0,0,10.4894043,0,0.0721,0,1.49386948,,,,,,,,,,
21,23,0,0,0,9.836602783,0,0.0721,0,1.209909129,,,,,,,,,,
21,24,0,0,0,9.321130371,0,0.0721,0,0.922428871,,,,,,,,,,
22,1,0,0,0,8.823480225,0,0.0721,0,0.654040441,,,,,,,,,,
22,2,0,0,0,8.320703125,0,0.0721,0,0.555576901,,,,,,,,,,
22,3,0,0,0,7.83046875,0,0.0721,0,0.529192059,,,,,,,,,,
22,4,0,0,0,7.40645752,0,0.0721,0,0.525775056,,,,,,,,,,
22,5,0,0,0,7.081689453,0,0.0721,0,0.532565934,,,,,,,,,,
22,6,0,0,0,6.788476563,0,0.0721,0,0.594302144,,,,,,,,,,
22,7,0,0,0,6.610192871,0,0.0721,0,0.825954255,,,,,,,,,,
22,8,0,0,0,7.578240967,0,0.0721,0,1.130961705,,,,,,,,,,
22,9,50,632,163,9.645928955,0.115691903,0.0721,0,1.05584572,,,,,,,,,,
22,10,72,835,362,11.85979614,0.256935393,0.0721,0,0.902013578,,,,,,,,,,
22,11,85,920,525,14.11974487,0.372627296,0.0721,0,0.894262709,,,,,,,,,,
22,12,91,958,633,16.10512695,0.449282054,0.2206,0,0.882123098,,,,,,,,,,
22,13,94,968,675,17.4536377,0.479092238,0.2206,0,0.862598906,,,,,,,,,,
22,14,92,954,648,17.94213257,0.459928548,0.2206,0,0.835623927,,,,,,,,,,
22,15,87,916,556,17.54146729,0.394630051,0.2206,0,0.831356819,,,,,,,,,,
22,16,76,840,408,16.29424438,0.289584642,0.2206,0,0.891545084,,,,,,,,,,
22,17,58,683,220,13.70525513,0.156148581,0.2206,0,1.119593078,,,,,,,,,,
22,18,21,262,35,11.24770508,0.02484182,0.2206,0,1.53810911,,,,,,,,,,
22,19,0,0,0,10.0921875,0,0.2206,0,1.811788512,,,,,,,,,,
22,20,0,0,0,9.241601563,0,0.2206,0,1.762817728,,,,,,,,,,
22,21,0,0,0,8.443597412,0,0.0721,0,1.634983069,,,,,,,,,,
22,22,0,0,0,7.661340332,0,0.0721,0,1.49386948,,,,,,,,,,
22,23,0,0,0,6.923425293,0,0.0721,0,1.209909129,,,,,,,,,,
22,24,0,0,0,6.224328613,0,0.0721,0,0.922428871,,,,,,,,,,
23,1,0,0,0,5.561273193,0,0.0721,0,0.635993957,,,,,,,,,,
23,2,0,0,0,5.029718018,0,0.0721,0,0.530093247,,,,,,,,,,
23,3,0,0,0,4.697198486,0,0.0721,0,0.49814009,,,,,,,,,,
23,4,0,0,0,4.493676758,0,0.0721,0,0.49706073,,,,,,,,,,
23,5,0,0,0,4.314599609,0,0.0721,0,0.501132874,,,,,,,,,,
23,6,0,0,0,4.121850586,0,0.0721,0,0.556606605,,,,,,,,,,
23,7,0,0,0,4.133203125,0,0.0721,0,0.748966645,,,,,,,,,,
23,8,0,0,0,5.485253906,0,0.0721,0,1.05965305,,,,,,,,,,
23,9,49,582,154,8.319573975,0.109326766,0.0721,0,0.994048723,,,,,,,,,,
23,10,71,789,346,11.72393188,0.245630267,0.0721,0,0.844169816,,,,,,,,,,
23,11,83,881,507,14.77962646,0.359926432,0.0721,0,0.850718294,,,,,,,,,,
23,12,90,925,616,16.77373657,0.437307065,0.2206,0,0.848513531,,,,,,,,,,
23,13,207,539,532,17.85946045,0.377674284,0.2206,0,0.823180879,,,,,,,,,,
23,14,249,371,467,18.187677,0.331529869,0.2206,0,0.792035895,,,,,,,,,,
23,15,191,455,426,17.85042725,0.302423393,0.2206,0,0.792231247,,,,,,,,,,
23,16,158,311,282,16.52959595,0.200195767,0.2206,0,0.854486111,,,,,,,,,,
23,17,93,186,138,13.75896606,0.097968141,0.2206,0,1.083675159,,,,,,,,,,
23,18,21,133,28,11.56090698,0.019877594,0.2206,0,1.50275718,,,,,,,,,,
23,19,0,0,0,11.13811646,0,0.2206,0,1.777478196,,,,,,,,,,
23,20,0,0,0,11.19237671,0,0.2206,0,1.728572974,,,,,,,,,,
23,21,0,0,0,11.22356567,0,0.0721,0,1.600127698,,,,,,,,,,
23,22,0,0,0,10.96193848,0,0.0721,0,1.458262622,,,,,,,,,,
23,23,0,0,0,10.34291992,0,0.0721,0,1.184320011,,,,,,,,,,
23,24,0,0,0,9.721582031,0,0.0721,0,0.920640464,,,,,,,,,,
24,1,0,0,0,9.359490967,0,0.0721,0,0.666720959,,,,,,,,,,
24,2,0,0,0,9.275109863,0,0.0721,0,0.570662314,,,,,,,,,,
24,3,0,0,0,9.449639893,0,0.0721,0,0.544051383,,,,,,,,,,
24,4,0,0,0,9.644921875,0,0.0721,0,0.540631719,,,,,,,,,,
24,5,0,0,0,9.505456543,0,0.0721,0,0.542802353,,,,,,,,,,
24,6,0,0,0,8.905541992,0,0.0721,0,0.600385521,,,,,,,,,,
24,7,0,0,0,8.356622314,0,0.0721,0,0.829580142,,,,,,,,,,
24,8,0,0,0,9.206414795,0,0.0721,0,1.090339963,,,,,,,,,,
24,9,49,573,153,12.17736206,0.108640425,0.0721,0,1.021501914,,,,,,,,,,
24,10,71,779,344,16.43572388,0.244263439,0.0721,0,0.860489264,,,,,,,,,,
24,11,83,872,505,20.28936157,0.358584409,0.0721,0,0.854243977,,,,,,,,,,
24,12,90,917,614,22.80614624,0.435981835,0.2206,0,0.838157294,,,,,,,,,,
24,13,93,934,660,24.28939209,0.46864497,0.2206,0,0.814788399,,,,,,,,,,
24,14,91,928,638,24.89638672,0.453023471,0.2206,0,0.792035895,,,,,,,,,,
24,15,86,895,551,24.60509644,0.391247543,0.2206,0,0.792231247,,,,,,,,,,
24,16,76,824,407,23.01433716,0.288997731,0.2206,0,0.854486111,,,,,,,,,,
24,17,58,673,223,19.76763306,0.158345194,0.2206,0,1.083675159,,,,,,,,,,
24,18,22,273,38,16.99782715,0.026982589,0.2206,0,1.50275718,,,,,,,,,,
24,19,0,0,0,15.66652832,0,0.2206,0,1.777478196,,,,,,,,,,
24,20,0,0,0,14.38652954,0,0.2206,0,1.728572974,,,,,,,,,,
24,21,0,0,0,12.99389038,0,0.0721,0,1.600127698,,,,,,,,,,
24,22,0,0,0,11.74935303,0,0.0721,0,1.458262622,,,,,,,,,,
24,23,0,0,0,10.77608643,0,0.0721,0,1.181615917,,,,,,,,,,
24,24,0,0,0,9.973291016,0,0.0721,0,0.906894026,,,,,,,,,,
25,1,0,0,0,9.286950684,0,0.0721,0,0.650146229,,,,,,,,,,
25,2,0,0,0,8.843347168,0,0.0721,0,0.560939989,,,,,,,,,,
25,3,0,0,0,8.604119873,0,0.0721,0,0.527410345,,,,,,,,,,
25,4,0,0,0,8.347680664,0,0.0721,0,0.52398784,,,,,,,,,,
25,5,0,0,0,8.054467773,0,0.0721,0,0.528717365,,,,,,,,,,
25,6,0,0,0,7.802819824,0,0.0721,0,0.589873892,,,,,,,,,,
25,7,0,0,0,7.822747803,0,0.0721,0,0.804026617,,,,,,,,,,
25,8,0,0,0,9.189752197,0,0.0721,0,1.068314361,,,,,,,,,,
25,9,49,595,159,12.46956787,0.112926323,0.0721,0,0.999610584,,,,,,,,,,
25,10,124,393,263,16.93724976,0.186790082,0.0721,0,0.838828074,,,,,,,,,,
25,11,78,821,478,21.26851807,0.339489198,0.0721,0,0.825827375,,,,,,,,,,
25,12,91,933,626,24.43712769,0.444603008,0.2206,0,0.829634338,,,,,,,,,,
25,13,114,822,616,26.36626587,0.437500723,0.2206,0,0.814788399,,,,,,,,,,
25,14,176,619,543,27.06405029,0.385654047,0.2206,0,0.792035895,,,,,,,,,,
25,15,159,577,461,26.60216675,0.327415314,0.2206,0,0.792231247,,,,,,,,,,
25,16,149,391,308,24.70006714,0.218750362,0.2206,0,0.854486111,,,,,,,,,,
25,17,72,453,185,21.08693848,0.131392263,0.2206,0,1.083675159,,,,,,,,,,
25,18,23,165,33,18.0055481,0.023437539,0.2206,0,1.50275718,,,,,,,,,,
25,19,0,0,0,16.53572998,0,0.2206,0,1.777478196,,,,,,,,,,
25,20,0,0,0,15.58406982,0,0.2206,0,1.728572974,,,,,,,,,,
25,21,0,0,0,14.8590332,0,0.0721,0,1.600127698,,,,,,,,,,
25,22,0,0,0,14.07628784,0,0.0721,0,1.458262622,,,,,,,,,,
25,23,0,0,0,13.2819458,0,0.0721,0,1.181615917,,,,,,,,,,
25,24,0,0,0,12.73668823,0,0.0721,0,0.906894026,,,,,,,,,,
26,1,0,0,0,12.51485596,0,0.0721,0,0.635993957,,,,,,,,,,
26,2,0,0,0,12.48818359,0,0.0721,0,0.532016731,,,,,,,,,,
26,3,0,0,0,12.58086548,0,0.0721,0,0.506088364,,,,,,,,,,
26,4,0,0,0,12.73787842,0,0.0721,0,0.508148451,,,,,,,,,,
26,5,0,0,0,12.90081177,0,0.0721,0,0.515065732,,,,,,,,,,
26,6,0,0,0,12.9848877,0,0.0721,0,0.567513278,,,,,,,,,,
26,7,0,0,0,13.119104,0,0.0721,0,0.760015693,,,,,,,,,,
26,8,0,0,0,14.02553711,0,0.0721,0,1.045092356,,,,,,,,,,
26,9,70,149,98,15.7222229,0.069618706,0.0721,0,0.985031701,,,,,,,,,,
26,10,149,81,178,17.79543457,0.126450303,0.0721,0,0.826870448,,,,,,,,,,
26,11,195,31,210,20.00505981,0.149182942,0.0721,0,0.815285603,,,,,,,,,,
26,12,217,19,228,21.63189087,0.161970051,0.2206,0,0.829634338,,,,,,,,,,
26,13,287,89,342,22.30114136,0.242955077,0.2206,0,0.814788399,,,,,,,,,,
26,14,265,60,301,22.0442749,0.213828883,0.2206,0,0.792035895,,,,,,,,,,
26,15,243,124,308,21.22301636,0.218801648,0.2206,0,0.792231247,,,,,,,,,,
26,16,82,0,82,20.03136597,0.058252387,0.2206,0,0.854486111,,,,,,,,,,
26,17,99,162,140,18.42019043,0.099455295,0.2206,0,1.083675159,,,,,,,,,,
26,18,23,72,28,17.14458618,0.019891059,0.2206,0,1.50275718,,,,,,,,,,
26,19,0,0,0,16.50930176,0,0.2206,0,1.777478196,,,,,,,,,,
26,20,0,0,0,15.99712524,0,0.2206,0,1.728572974,,,,,,,,,,
26,21,0,0,0,15.45235596,0,0.0721,0,1.600127698,,,,,,,,,,
26,22,0,0,0,14.86571655,0,0.0721,0,1.458262622,,,,,,,,,,
26,23,0,0,0,14.26900635,0,0.0721,0,1.181615917,,,,,,,,,,
26,24,0,0,0,13.65310059,0,0.0721,0,0.906894026,,,,,,,,,,
27,1,0,0,0,13.20140991,0,0.0721,0,0.635993957,,,,,,,,,,
27,2,0,0,0,13.38128052,0,0.0721,0,0.527218759,,,,,,,,,,
27,3,0,0,0,13.85726318,0,0.0721,0,0.484820769,,,,,,,,,,
27,4,0,0,0,13.94997559,0,0.0721,0,0.477521641,,,,,,,,,,
27,5,0,0,0,13.79393921,0,0.0721,0,0.485997117,,,,,,,,,,
27,6,0,0,0,13.32958374,0,0.0721,0,0.54283746,,,,,,,,,,
27,7,0,0,0,12.85650024,0,0.0721,0,0.76010178,,,,,,,,,,
27,8,0,0,0,13.55495605,0,0.0721,0,1.036709512,,,,,,,,,,
27,9,48,544,151,15.35839233,0.107295713,0.0721,0,0.98000567,,,,,,,,,,
27,10,149,199,221,17.81075439,0.157035448,0.0721,0,0.835453258,,,,,,,,,,
27,11,82,835,493,20.34588013,0.350309845,0.0721,0,0.832656549,,,,,,,,,,
27,12,89,881,600,22.16289673,0.426340583,0.2206,0,0.829634338,,,,,,,,,,
27,13,91,898,646,23.12688599,0.459026694,0.2206,0,0.814788399,,,,,,,,,,
27,14,90,891,625,23.33840332,0.444104774,0.2206,0,0.792035895,,,,,,,,,,
27,15,245,186,344,22.91335449,0.244435267,0.2206,0,0.792231247,,,,,,,,,,
27,16,75,788,401,21.65105591,0.284937623,0.2206,0,0.854486111,,,,,,,,,,
27,17,58,642,222,19.33858643,0.157746016,0.2206,0,1.083675159,,,,,,,,,,
27,18,24,274,43,17.25899658,0.030554408,0.2206,0,1.50275718,,,,,,,,,,
27,19,0,0,0,16.22487793,0,0.2206,0,1.777478196,,,,,,,,,,
27,20,0,0,0,15.51101074,0,0.2206,0,1.728572974,,,,,,,,,,
27,21,0,0,0,14.98919067,0,0.0721,0,1.600127698,,,,,,,,,,
27,22,0,0,0,14.60567627,0,0.0721,0,1.458262622,,,,,,,,,,
27,23,0,0,0,14.29528198,0,0.0721,0,1.181615917,,,,,,,,,,
27,24,0,0,0,14.04216919,0,0.0721,0,0.906894026,,,,,,,,,,
28,1,0,0,0,13.81331787,0,0.0721,0,0.642567641,,,,,,,,,,
28,2,0,0,0,13.51549683,0,0.0721,0,0.531165783,,,,,,,,,,
28,3,0,0,0,13.07454834,0,0.0721,0,0.491757144,,,,,,,,,,
28,4,0,0,0,12.56865845,0,0.0721,0,0.487477065,,,,,,,,,,
28,5,0,0,0,12.08034668,0,0.0721,0,0.494597784,,,,,,,,,,
28,6,0,0,0,11.64608154,0,0.0721,0,0.550543917,,,,,,,,,,
