Day,Hour,DFI,DNI,GHI,Amb Temp,,Grid Price,Cont Load,Cont Load,,,,,,,,,,
312,10,72,845,453,22.93361816,,331,0,0.745779497,,,,,,,,,,
312,11,81,903,589,27.07814941,,331,0,0.748327228,,,,,,,,,,
312,12,85,930,668,29.8204895,,331,0,0.764537612,,,,,,,,,,
312,13,85,934,682,31.17580566,,331,0,0.750677875,,,,,,,,,,
312,14,83,917,628,31.56966553,,331,0,0.72634038,,,,,,,,,,
312,15,76,873,513,31.17989502,,331,0,0.729502595,,,,,,,,,,
312,16,65,784,347,29.79714355,,331,0,0.805921685,,,,,,,,,,
312,17,45,585,153,26.84401855,,331,0,1.050927921,,,,,,,,,,
312,18,0,0,0,24.07860718,,331,0,1.458204241,,,,,,,,,,
312,19,0,0,0,22.83355103,,331,0,1.679838102,,,,,,,,,,
312,20,0,0,0,22.04003296,,331,0,1.583571184,,,,,,,,,,
312,21,0,0,0,21.38167725,,331,0,1.505966755,,,,,,,,,,
312,22,0,0,0,20.68291626,,331,0,1.37062757,,,,,,,,,,
312,23,0,0,0,19.70772705,,331,0,1.099745183,,,,,,,,,,
312,24,0,0,0,18.58794556,,331,0,0.840760398,,,,,,,,,,
313,1,0,0,0,17.59264526,,331,0,0.581361356,,,,,,,,,,
313,2,0,0,0,16.87682495,,331,0,0.479649727,,,,,,,,,,
313,3,0,0,0,16.53133545,,331,0,0.432615576,,,,,,,,,,
313,4,0,0,0,16.39415894,,331,0,0.421278514,,,,,,,,,,
313,5,0,0,0,16.26772461,,331,0,0.420843145,,,,,,,,,,
313,6,0,0,0,16.07766113,,331,0,0.471862994,,,,,,,,,,
313,7,0,0,0,16.12166748,,331,0,0.627845832,,,,,,,,,,
313,8,31,425,76,17.56762085,,331,0,0.864858176,,,,,,,,,,
313,9,58,724,269,20.73796997,,331,0,0.831448969,,,,,,,,,,
313,10,72,846,449,24.48146973,,331,0,0.745779497,,,,,,,,,,
313,11,80,905,586,27.60958252,,331,0,0.748327228,,,,,,,,,,
313,12,84,932,666,29.70946655,,331,0,0.764537612,,,,,,,,,,
313,13,85,937,679,30.86287842,,331,0,0.750677875,,,,,,,,,,
313,14,82,921,626,31.05925903,,331,0,0.72634038,,,,,,,,,,
313,15,76,878,511,30.35500488,,331,0,0.729502595,,,,,,,,,,
313,16,64,789,346,28.74059448,,331,0,0.805921685,,,,,,,,,,
313,17,44,588,152,25.76598511,,331,0,1.050927921,,,,,,,,,,
313,18,0,0,0,22.96105347,,331,0,1.458204241,,,,,,,,,,
313,19,0,0,0,21.58376465,,331,0,1.679838102,,,,,,,,,,
313,20,0,0,0,20.67208252,,331,0,1.583571184,,,,,,,,,,
313,21,0,0,0,19.95623169,,331,0,1.505966755,,,,,,,,,,
313,22,0,0,0,19.35057983,,331,0,1.37062757,,,,,,,,,,
313,23,0,0,0,18.77236328,,331,0,1.099745183,,,,,,,,,,
313,24,0,0,0,18.20174561,,331,0,0.840760398,,,,,,,,,,
314,1,0,0,0,17.64721069,,331,0,0.581361356,,,,,,,,,,
314,2,0,0,0,17.07412109,,331,0,0.479649727,,,,,,,,,,
314,3,0,0,0,16.47374878,,331,0,0.432615576,,,,,,,,,,
314,4,0,0,0,15.87462769,,331,0,0.421278514,,,,,,,,,,
314,5,0,0,0,15.30596313,,331,0,0.420843145,,,,,,,,,,
314,6,0,0,0,14.77553711,,331,0,0.471862994,,,,,,,,,,
314,7,0,0,0,14.67147217,,331,0,0.623183362,,,,,,,,,,
314,8,30,416,73,16.46239624,,331,0,0.864858176,,,,,,,,,,
314,9,57,719,264,20.0395752,,331,0,0.831448969,,,,,,,,,,
314,10,71,841,443,23.52138672,,331,0,0.745779497,,,,,,,,,,
314,11,79,899,579,26.07662354,,331,0,0.748327228,,,,,,,,,,
314,12,83,926,657,27.75847778,,331,0,0.764537612,,,,,,,,,,
314,13,84,930,671,28.78133545,,331,0,0.750677875,,,,,,,,,,
314,14,81,915,619,29.15047607,,331,0,0.72634038,,,,,,,,,,
314,15,200,38,219,28.77440796,,331,0,0.729502595,,,,,,,,,,
314,16,64,785,341,27.54546509,,331,0,0.805921685,,,,,,,,,,
314,17,44,584,149,24.86742554,,331,0,1.050927921,,,,,,,,,,
314,18,0,0,0,22.0737854,,331,0,1.458204241,,,,,,,,,,
314,19,0,0,0,20.5838562,,331,0,1.679838102,,,,,,,,,,
314,20,0,0,0,19.67769775,,331,0,1.583571184,,,,,,,,,,
314,21,0,0,0,19.00438843,,331,0,1.505966755,,,,,,,,,,
314,22,0,0,0,18.37789307,,331,0,1.37062757,,,,,,,,,,
314,23,0,0,0,17.66329346,,331,0,1.099745183,,,,,,,,,,
314,24,0,0,0,16.906427,,331,0,0.840760398,,,,,,,,,,
315,1,0,0,0,16.22701416,,331,0,0.58793504,,,,,,,,,,
315,2,0,0,0,15.68496094,,331,0,0.483596751,,,,,,,,,,
315,3,0,0,0,15.25957642,,331,0,0.435226815,,,,,,,,,,
315,4,0,0,0,14.89052734,,331,0,0.422643918,,,,,,,,,,
315,5,0,0,0,14.54842529,,331,0,0.4235143,,,,,,,,,,
315,6,0,0,0,14.21431885,,331,0,0.475959687,,,,,,,,,,
315,7,0,0,0,14.22460327,,331,0,0.633808874,,,,,,,,,,
315,8,30,411,70,15.99813232,,331,0,0.886019538,,,,,,,,,,
315,9,57,719,261,19.32921753,,331,0,0.863886269,,,,,,,,,,
315,10,71,843,440,22.57158813,,331,0,0.790810556,,,,,,,,,,
315,11,79,903,577,25.15932617,,331,0,0.799243458,,,,,,,,,,
315,12,83,932,657,26.92589722,,331,0,0.817026372,,,,,,,,,,
315,13,84,937,672,27.9236084,,331,0,0.798488381,,,,,,,,,,
315,14,81,922,619,28.15786133,,331,0,0.769928412,,,,,,,,,,
315,15,75,878,505,27.65123901,,331,0,0.768628167,,,,,,,,,,
315,16,63,786,339,26.36712036,,331,0,0.842980657,,,,,,,,,,
315,17,43,580,146,23.85524902,,331,0,1.08684584,,,,,,,,,,
315,18,0,0,0,21.32698975,,331,0,1.493556171,,,,,,,,,,
315,19,0,0,0,19.97164307,,331,0,1.714148418,,,,,,,,,,
315,20,0,0,0,19.09502563,,331,0,1.617815938,,,,,,,,,,
315,21,0,0,0,18.31688843,,331,0,1.540822126,,,,,,,,,,
315,22,0,0,0,17.55223999,,331,0,1.406234428,,,,,,,,,,
315,23,0,0,0,16.87838135,,331,0,1.128038395,,,,,,,,,,
315,24,0,0,0,16.4394165,,331,0,0.856295243,,,,,,,,,,
316,1,0,0,0,16.18984375,,331,0,0.58793504,,,,,,,,,,
316,2,0,0,0,15.76665649,,331,0,0.483596751,,,,,,,,,,
316,3,0,0,0,15.22719727,,331,0,0.435226815,,,,,,,,,,
316,4,0,0,0,14.93395386,,331,0,0.422643918,,,,,,,,,,
316,5,0,0,0,14.74416504,,331,0,0.4235143,,,,,,,,,,
316,6,0,0,0,14.48546753,,331,0,0.475959687,,,,,,,,,,
316,7,0,0,0,14.59960327,,331,0,0.633808874,,,,,,,,,,
316,8,28,382,65,16.41863403,,331,0,0.886019538,,,,,,,,,,
316,9,55,689,249,19.17470703,,331,0,0.863886269,,,,,,,,,,
316,10,69,812,423,20.58760986,,331,0,0.790810556,,,,,,,,,,
316,11,77,874,556,21.66219482,,331,0,0.799243458,,,,,,,,,,
316,12,82,903,635,22.96151123,,331,0,0.817026372,,,,,,,,,,
316,13,82,909,649,23.6144043,,331,0,0.798488381,,,,,,,,,,
316,14,80,893,598,23.91112671,,331,0,0.769928412,,,,,,,,,,
316,15,73,850,487,23.98775635,,331,0,0.768628167,,,,,,,,,,
316,16,62,760,327,23.38338623,,331,0,0.842980657,,,,,,,,,,
316,17,42,555,139,21.53743896,,331,0,1.08684584,,,,,,,,,,
316,18,0,0,0,19.77745972,,331,0,1.493556171,,,,,,,,,,
316,19,0,0,0,19.02575073,,331,0,1.714148418,,,,,,,,,,
316,20,0,0,0,18.42275391,,331,0,1.617815938,,,,,,,,,,
316,21,0,0,0,17.76717529,,331,0,1.540822126,,,,,,,,,,
316,22,0,0,0,17.20891724,,331,0,1.406234428,,,,,,,,,,
316,23,0,0,0,16.69851074,,331,0,1.128038395,,,,,,,,,,
316,24,0,0,0,16.19533691,,331,0,0.856295243,,,,,,,,,,
317,1,0,0,0,15.70275269,,331,0,0.581361356,,,,,,,,,,
317,2,0,0,0,15.2690979,,331,0,0.479649727,,,,,,,,,,
317,3,0,0,0,14.9130188,,331,0,0.432615576,,,,,,,,,,
317,4,0,0,0,14.58788452,,331,0,0.421278514,,,,,,,,,,
317,5,0,0,0,14.28325806,,331,0,0.420843145,,,,,,,,,,
317,6,0,0,0,14.05004272,,331,0,0.471862994,,,,,,,,,,
317,7,0,0,0,14.20031128,,331,0,0.623183362,,,,,,,,,,
317,8,29,0,29,15.76870117,,331,0,0.864858176,,,,,,,,,,
317,9,91,0,91,18.58202515,,331,0,0.831448969,,,,,,,,,,
317,10,69,822,424,21.83425293,,331,0,0.745779497,,,,,,,,,,
317,11,77,882,558,24.53661499,,331,0,0.748327228,,,,,,,,,,
317,12,194,571,542,26.00365601,,331,0,0.764537612,,,,,,,,,,
317,13,255,411,510,26.7111145,,331,0,0.750677875,,,,,,,,,,
317,14,205,499,493,26.74788818,,331,0,0.72634038,,,,,,,,,,
317,15,73,853,486,26.05019531,,331,0,0.729502595,,,,,,,,,,
317,16,116,410,258,24.43624268,,331,0,0.805921685,,,,,,,,,,
317,17,59,237,100,22.15648804,,331,0,1.050927921,,,,,,,,,,
317,18,0,0,0,20.26009521,,331,0,1.458204241,,,,,,,,,,
317,19,0,0,0,19.22692261,,331,0,1.679838102,,,,,,,,,,
317,20,0,0,0,18.62877808,,331,0,1.583571184,,,,,,,,,,
317,21,0,0,0,18.15877686,,331,0,1.505966755,,,,,,,,,,
317,22,0,0,0,17.63820801,,331,0,1.37062757,,,,,,,,,,
317,23,0,0,0,17.01949463,,331,0,1.099745183,,,,,,,,,,
317,24,0,0,0,16.35180054,,331,0,0.840760398,,,,,,,,,,
318,1,0,0,0,15.7340332,,331,0,0.581361356,,,,,,,,,,
318,2,0,0,0,15.24413452,,331,0,0.479649727,,,,,,,,,,
318,3,0,0,0,14.97539673,,331,0,0.432615576,,,,,,,,,,
318,4,0,0,0,14.94179688,,331,0,0.421278514,,,,,,,,,,
318,5,0,0,0,15.05410156,,331,0,0.420843145,,,,,,,,,,
318,6,0,0,0,15.13106689,,331,0,0.471862994,,,,,,,,,,
318,7,0,0,0,15.19899902,,331,0,0.623183362,,,,,,,,,,
318,8,31,69,37,15.95073853,,331,0,0.864858176,,,,,,,,,,
318,9,109,153,151,17.36846313,,331,0,0.831448969,,,,,,,,,,
318,10,187,125,240,18.8741394,,331,0,0.745779497,,,,,,,,,,
318,11,219,35,238,20.05870972,,331,0,0.748327228,,,,,,,,,,
318,12,288,172,392,20.64769897,,331,0,0.764537612,,,,,,,,,,
318,13,295,162,395,20.95775757,,331,0,0.750677875,,,,,,,,,,
318,14,201,12,208,21.23122559,,331,0,0.72634038,,,,,,,,,,
318,15,183,23,194,21.32561646,,331,0,0.729502595,,,,,,,,,,
318,16,139,241,221,20.78240356,,331,0,0.805921685,,,,,,,,,,
318,17,63,96,79,19.29833374,,331,0,1.050927921,,,,,,,,,,
318,18,0,0,0,17.61126099,,331,0,1.458204241,,,,,,,,,,
318,19,0,0,0,16.50097046,,331,0,1.679838102,,,,,,,,,,
318,20,0,0,0,15.8421875,,331,0,1.583571184,,,,,,,,,,
318,21,0,0,0,15.38134155,,331,0,1.505966755,,,,,,,,,,
318,22,0,0,0,14.97911987,,331,0,1.37062757,,,,,,,,,,
318,23,0,0,0,14.58602295,,331,0,1.099745183,,,,,,,,,,
318,24,0,0,0,14.19634399,,331,0,0.840760398,,,,,,,,,,
319,1,0,0,0,13.80855713,,331,0,0.581361356,,,,,,,,,,
319,2,0,0,0,13.4324585,,331,0,0.479649727,,,,,,,,,,
319,3,0,0,0,13.10354004,,331,0,0.432615576,,,,,,,,,,
319,4,0,0,0,12.83458862,,331,0,0.421278514,,,,,,,,,,
319,5,0,0,0,12.57155762,,331,0,0.420843145,,,,,,,,,,
319,6,0,0,0,12.281427,,331,0,0.471862994,,,,,,,,,,
319,7,0,0,0,12.29927979,,331,0,0.623183362,,,,,,,,,,
319,8,27,363,58,14.04824219,,331,0,0.864858176,,,,,,,,,,
319,9,54,689,240,17.51763306,,331,0,0.831448969,,,,,,,,,,
319,10,69,817,415,20.61205444,,331,0,0.745779497,,,,,,,,,,
319,11,77,879,549,22.66314087,,331,0,0.748327228,,,,,,,,,,
319,12,81,908,627,24.01513062,,331,0,0.764537612,,,,,,,,,,
319,13,82,914,642,24.73812256,,331,0,0.750677875,,,,,,,,,,
319,14,79,899,592,24.87310181,,331,0,0.72634038,,,,,,,,,,
319,15,177,424,379,24.35708008,,331,0,0.729502595,,,,,,,,,,
319,16,61,762,320,23.12987671,,331,0,0.805921685,,,,,,,,,,
319,17,41,550,133,21.07488403,,331,0,1.050927921,,,,,,,,,,
319,18,0,0,0,19.17037354,,331,0,1.458204241,,,,,,,,,,
319,19,0,0,0,18.06218872,,331,0,1.679838102,,,,,,,,,,
319,20,0,0,0,17.19460449,,331,0,1.583571184,,,,,,,,,,
319,21,0,0,0,16.49703369,,331,0,1.505966755,,,,,,,,,,
319,22,0,0,0,15.88710938,,331,0,1.37062757,,,,,,,,,,
319,23,0,0,0,15.24251709,,331,0,1.099745183,,,,,,,,,,
319,24,0,0,0,14.58529053,,331,0,0.840760398,,,,,,,,,,
320,1,0,0,0,13.95803223,,331,0,0.581361356,,,,,,,,,,
320,2,0,0,0,13.39382324,,331,0,0.479649727,,,,,,,,,,
320,3,0,0,0,12.88555298,,331,0,0.432615576,,,,,,,,,,
320,4,0,0,0,12.42659912,,331,0,0.421278514,,,,,,,,,,
320,5,0,0,0,12.02721558,,331,0,0.420843145,,,,,,,,,,
320,6,0,0,0,11.66317139,,331,0,0.471862994,,,,,,,,,,
320,7,0,0,0,11.68816528,,331,0,0.623183362,,,,,,,,,,
320,8,26,380,58,13.20162354,,331,0,0.864858176,,,,,,,,,,
320,9,55,724,248,15.0430542,,331,0,0.831448969,,,,,,,,,,
320,10,70,867,434,15.95919189,,331,0,0.745779497,,,,,,,,,,
320,11,79,946,584,17.06459961,,331,0,0.748327228,,,,,,,,,,
320,12,83,988,674,18.40587769,,331,0,0.764537612,,,,,,,,,,
320,13,84,1000,694,19.34124146,,331,0,0.750677875,,,,,,,,,,
320,14,82,985,641,19.61086426,,331,0,0.72634038,,,,,,,,,,
320,15,75,941,522,19.15252075,,331,0,0.729502595,,,,,,,,,,
320,16,64,849,350,17.86675415,,331,0,0.805921685,,,,,,,,,,
320,17,43,635,148,15.36345825,,331,0,1.050927921,,,,,,,,,,
320,18,0,0,0,12.89705811,,331,0,1.458204241,,,,,,,,,,
320,19,0,0,0,11.57756958,,331,0,1.679838102,,,,,,,,,,
320,20,0,0,0,10.5949646,,331,0,1.583571184,,,,,,,,,,
320,21,0,0,0,9.663079834,,331,0,1.505966755,,,,,,,,,,
320,22,0,0,0,8.872766113,,331,0,1.37062757,,,,,,,,,,
320,23,0,0,0,8.197808838,,331,0,1.099745183,,,,,,,,,,
320,24,0,0,0,7.569787598,,331,0,0.840760398,,,,,,,,,,
321,1,0,0,0,6.970788574,,331,0,0.581361356,,,,,,,,,,
321,2,0,0,0,6.495477295,,331,0,0.479649727,,,,,,,,,,
321,3,0,0,0,6.182794189,,331,0,0.432615576,,,,,,,,,,
321,4,0,0,0,5.928033447,,331,0,0.421278514,,,,,,,,,,
321,5,0,0,0,5.671563721,,331,0,0.420843145,,,,,,,,,,
321,6,0,0,0,5.432611084,,331,0,0.471862994,,,,,,,,,,
321,7,0,0,0,5.457116699,,331,0,0.623183362,,,,,,,,,,
321,8,27,406,59,6.835015869,,331,0,0.864858176,,,,,,,,,,
321,9,56,751,253,9.918450928,,331,0,0.831448969,,,,,,,,,,
321,10,70,883,438,13.77028809,,331,0,0.745779497,,,,,,,,,,
321,11,216,368,411,17.42012939,,331,0,0.748327228,,,,,,,,,,
321,12,83,975,662,20.09557495,,331,0,0.764537612,,,,,,,,,,
321,13,84,980,678,21.61489258,,331,0,0.750677875,,,,,,,,,,
321,14,81,964,625,22.10860596,,331,0,0.72634038,,,,,,,,,,
321,15,75,920,509,21.68044434,,331,0,0.729502595,,,,,,,,,,
321,16,63,829,341,20.08171997,,331,0,0.805921685,,,,,,,,,,
321,17,42,615,143,17.0175415,,331,0,1.050927921,,,,,,,,,,
321,18,0,0,0,14.44545898,,331,0,1.458204241,,,,,,,,,,
321,19,0,0,0,13.35164795,,331,0,1.679838102,,,,,,,,,,
321,20,0,0,0,12.59731445,,331,0,1.583571184,,,,,,,,,,
321,21,0,0,0,11.9069458,,331,0,1.505966755,,,,,,,,,,
321,22,0,0,0,10.97005615,,331,0,1.37062757,,,,,,,,,,
321,23,0,0,0,9.778222656,,331,0,1.099745183,,,,,,,,,,
321,24,0,0,0,8.707818604,,331,0,0.840760398,,,,,,,,,,
322,1,0,0,0,7.903710938,,331,0,0.58793504,,,,,,,,,,
322,2,0,0,0,7.376763916,,331,0,0.483596751,,,,,,,,,,
322,3,0,0,0,7.102868652,,331,0,0.435226815,,,,,,,,,,
322,4,0,0,0,6.921014404,,331,0,0.422643918,,,,,,,,,,
322,5,0,0,0,6.784631348,,331,0,0.4235143,,,,,,,,,,
322,6,0,0,0,6.687921143,,331,0,0.475959687,,,,,,,,,,
322,7,0,0,0,6.831994629,,331,0,0.633808874,,,,,,,,,,
322,8,26,399,56,8.294335938,,331,0,0.886019538,,,,,,,,,,
322,9,55,752,251,11.45787964,,331,0,0.863886269,,,,,,,,,,
322,10,70,886,436,15.61675415,,331,0,0.790810556,,,,,,,,,,
322,11,79,950,579,19.43447266,,331,0,0.799243458,,,,,,,,,,
322,12,83,980,662,21.83770142,,331,0,0.817026372,,,,,,,,,,
322,13,84,986,678,23.13237915,,331,0,0.798488381,,,,,,,,,,
322,14,81,970,626,23.53499756,,331,0,0.769928412,,,,,,,,,,
322,15,75,925,508,22.971521,,331,0,0.768628167,,,,,,,,,,
322,16,63,830,339,21.19103394,,331,0,0.842980657,,,,,,,,,,
322,17,42,611,140,17.90575562,,331,0,1.08684584,,,,,,,,,,
322,18,0,0,0,15.11599121,,331,0,1.493556171,,,,,,,,,,
322,19,0,0,0,13.84468994,,331,0,1.714148418,,,,,,,,,,
322,20,0,0,0,12.97554932,,331,0,1.617815938,,,,,,,,,,
322,21,0,0,0,12.38768921,,331,0,1.540822126,,,,,,,,,,
322,22,0,0,0,11.98220215,,331,0,1.406234428,,,,,,,,,,
322,23,0,0,0,11.66552124,,331,0,1.128038395,,,,,,,,,,
322,24,0,0,0,11.43602905,,331,0,0.856295243,,,,,,,,,,
323,1,0,0,0,11.36272583,,331,0,0.58793504,,,,,,,,,,
323,2,0,0,0,11.33410034,,331,0,0.483596751,,,,,,,,,,
323,3,0,0,0,11.08165894,,331,0,0.435226815,,,,,,,,,,
323,4,0,0,0,10.60411987,,331,0,0.422643918,,,,,,,,,,
323,5,0,0,0,10.10314331,,331,0,0.4235143,,,,,,,,,,
323,6,0,0,0,9.608514404,,331,0,0.475959687,,,,,,,,,,
323,7,0,0,0,9.327050781,,331,0,0.633808874,,,,,,,,,,
323,8,25,377,53,10.9321228,,331,0,0.886019538,,,,,,,,,,
323,9,55,735,243,14.34035645,,331,0,0.863886269,,,,,,,,,,
323,10,69,867,424,18.04955444,,331,0,0.790810556,,,,,,,,,,
323,11,169,537,450,21.31450806,,331,0,0.799243458,,,,,,,,,,
323,12,191,554,517,23.31627808,,331,0,0.817026372,,,,,,,,,,
323,13,205,530,523,24.22298584,,331,0,0.798488381,,,,,,,,,,
323,14,80,931,599,24.35259399,,331,0,0.769928412,,,,,,,,,,
323,15,189,334,345,23.59694824,,331,0,0.768628167,,,,,,,,,,
323,16,62,791,323,21.68486938,,331,0,0.842980657,,,,,,,,,,
323,17,41,573,132,18.43685303,,331,0,1.08684584,,,,,,,,,,
323,18,0,0,0,15.71138916,,331,0,1.493556171,,,,,,,,,,
323,19,0,0,0,14.46367798,,331,0,1.714148418,,,,,,,,,,
323,20,0,0,0,13.5960022,,331,0,1.617815938,,,,,,,,,,
323,21,0,0,0,13.03545532,,331,0,1.540822126,,,,,,,,,,
323,22,0,0,0,12.64019165,,331,0,1.406234428,,,,,,,,,,
323,23,0,0,0,12.22411499,,331,0,1.128038395,,,,,,,,,,
323,24,0,0,0,11.75148926,,331,0,0.856295243,,,,,,,,,,
324,1,0,0,0,11.26345215,,331,0,0.581361356,,,,,,,,,,
324,2,0,0,0,10.82952271,,331,0,0.479649727,,,,,,,,,,
324,3,0,0,0,10.41610107,,331,0,0.432615576,,,,,,,,,,
324,4,0,0,0,10.01851807,,331,0,0.421278514,,,,,,,,,,
324,5,0,0,0,9.662286377,,331,0,0.420843145,,,,,,,,,,
324,6,0,0,0,9.342218018,,331,0,0.471862994,,,,,,,,,,
324,7,0,0,0,9.302178955,,331,0,0.623183362,,,,,,,,,,
324,8,24,342,48,11.09899292,,331,0,0.864858176,,,,,,,,,,
324,9,53,704,232,14.64223633,,331,0,0.831448969,,,,,,,,,,
324,10,68,843,411,18.30196533,,331,0,0.745779497,,,,,,,,,,
324,11,77,910,549,21.29610596,,331,0,0.748327228,,,,,,,,,,
324,12,81,942,632,23.05196533,,331,0,0.764537612,,,,,,,,,,
324,13,82,950,649,23.78280029,,331,0,0.750677875,,,,,,,,,,
324,14,80,937,600,23.7427002,,331,0,0.72634038,,,,,,,,,,
324,15,73,894,488,22.96395264,,331,0,0.729502595,,,,,,,,,,
324,16,62,798,324,21.25060425,,331,0,0.805921685,,,,,,,,,,
324,17,47,359,104,18.2184082,,331,0,1.050927921,,,,,,,,,,
324,18,0,0,0,15.66277466,,331,0,1.458204241,,,,,,,,,,
324,19,0,0,0,14.56069336,,331,0,1.679838102,,,,,,,,,,
324,20,0,0,0,13.83236084,,331,0,1.583571184,,,,,,,,,,
324,21,0,0,0,13.4369751,,331,0,1.505966755,,,,,,,,,,
324,22,0,0,0,13.28286133,,331,0,1.37062757,,,,,,,,,,
324,23,0,0,0,13.13314209,,331,0,1.099745183,,,,,,,,,,
324,24,0,0,0,12.89562378,,331,0,0.840760398,,,,,,,,,,
325,1,0,0,0,12.69231567,,331,0,0.581361356,,,,,,,,,,
325,2,0,0,0,12.51241455,,331,0,0.479649727,,,,,,,,,,
325,3,0,0,0,12.26864014,,331,0,0.432615576,,,,,,,,,,
325,4,0,0,0,12.00429688,,331,0,0.421278514,,,,,,,,,,
325,5,0,0,0,11.75878296,,331,0,0.420843145,,,,,,,,,,
325,6,0,0,0,11.49743042,,331,0,0.471862994,,,,,,,,,,
325,7,0,0,0,11.30291138,,331,0,0.623183362,,,,,,,,,,
325,8,23,16,24,12.35,,331,0,0.864858176,,,,,,,,,,
325,9,76,0,76,15.18111572,,331,0,0.831448969,,,,,,,,,,
325,10,128,496,328,18.23781738,,331,0,0.745779497,,,,,,,,,,
325,11,182,490,435,20.52230225,,331,0,0.748327228,,,,,,,,,,
325,12,268,249,413,21.79711304,,331,0,0.764537612,,,,,,,,,,
325,13,82,943,641,22.28914795,,331,0,0.750677875,,,,,,,,,,
325,14,109,0,109,22.74785767,,331,0,0.72634038,,,,,,,,,,
325,15,163,10,168,22.61565552,,331,0,0.729502595,,,,,,,,,,
325,16,63,0,63,20.96096191,,331,0,0.805921685,,,,,,,,,,
325,17,37,517,118,17.8946167,,331,0,1.050927921,,,,,,,,,,
325,18,0,0,0,15.43041382,,331,0,1.458204241,,,,,,,,,,
325,19,0,0,0,14.3406311,,331,0,1.679838102,,,,,,,,,,
325,20,0,0,0,13.57229004,,331,0,1.583571184,,,,,,,,,,
325,21,0,0,0,12.97945557,,331,0,1.505966755,,,,,,,,,,
325,22,0,0,0,12.47814331,,331,0,1.37062757,,,,,,,,,,
325,23,0,0,0,12.03743896,,331,0,1.099745183,,,,,,,,,,
325,24,0,0,0,11.64144287,,331,0,0.840760398,,,,,,,,,,
326,1,0,0,0,11.28551636,,331,0,0.581361356,,,,,,,,,,
326,2,0,0,0,10.89885864,,331,0,0.479649727,,,,,,,,,,
326,3,0,0,0,10.4248291,,331,0,0.432615576,,,,,,,,,,
326,4,0,0,0,9.91817627,,331,0,0.421278514,,,,,,,,,,
326,5,0,0,0,9.416131592,,331,0,0.420843145,,,,,,,,,,
326,6,0,0,0,8.926843262,,331,0,0.471862994,,,,,,,,,,
326,7,0,0,0,8.653924561,,331,0,0.623183362,,,,,,,,,,
326,8,22,324,43,10.11922607,,331,0,0.864858176,,,,,,,,,,
326,9,53,700,225,13.24651489,,331,0,0.831448969,,,,,,,,,,
326,10,68,841,404,16.75658569,,331,0,0.745779497,,,,,,,,,,
326,11,76,908,542,20.12758789,,331,0,0.748327228,,,,,,,,,,
326,12,81,937,622,22.36730347,,331,0,0.764537612,,,,,,,,,,
326,13,82,941,637,23.29348145,,331,0,0.750677875,,,,,,,,,,
326,14,79,921,585,23.19649658,,331,0,0.72634038,,,,,,,,,,
326,15,176,383,352,22.22094116,,331,0,0.729502595,,,,,,,,,,
326,16,109,403,239,20.69851074,,331,0,0.805921685,,,,,,,,,,
326,17,40,546,124,18.14095459,,331,0,1.050927921,,,,,,,,,,
326,18,0,0,0,15.69130859,,331,0,1.458204241,,,,,,,,,,
326,19,0,0,0,14.5336853,,331,0,1.679838102,,,,,,,,,,
326,20,0,0,0,13.78392944,,331,0,1.583571184,,,,,,,,,,
326,21,0,0,0,13.25835571,,331,0,1.505966755,,,,,,,,,,
326,22,0,0,0,12.82381592,,331,0,1.37062757,,,,,,,,,,
326,23,0,0,0,12.38656006,,331,0,1.099745183,,,,,,,,,,
326,24,0,0,0,11.9258667,,331,0,0.840760398,,,,,,,,,,
327,1,0,0,0,11.43325195,,331,0,0.581361356,,,,,,,,,,
327,2,0,0,0,10.95925293,,331,0,0.479649727,,,,,,,,,,
327,3,0,0,0,10.5039917,,331,0,0.432615576,,,,,,,,,,
327,4,0,0,0,10.01271973,,331,0,0.421278514,,,,,,,,,,
327,5,0,0,0,9.555444336,,331,0,0.420843145,,,,,,,,,,
327,6,0,0,0,9.212640381,,331,0,0.471862994,,,,,,,,,,
327,7,0,0,0,9.118829346,,331,0,0.623183362,,,,,,,,,,
327,8,21,301,39,10.45113525,,331,0,0.864858176,,,,,,,,,,
327,9,52,692,220,13.43444214,,331,0,0.831448969,,,,,,,,,,
327,10,68,847,404,16.68468628,,331,0,0.745779497,,,,,,,,,,
327,11,77,922,547,19.14446411,,331,0,0.748327228,,,,,,,,,,
327,12,81,956,631,20.59346924,,331,0,0.764537612,,,,,,,,,,
327,13,82,963,648,21.37816772,,331,0,0.750677875,,,,,,,,,,
327,14,80,945,597,21.5836731,,331,0,0.72634038,,,,,,,,,,
327,15,73,898,483,21.18169556,,331,0,0.729502595,,,,,,,,,,
327,16,61,801,320,19.90413818,,331,0,0.805921685,,,,,,,,,,
327,17,40,579,128,17.12593994,,331,0,1.050927921,,,,,,,,,,
327,18,0,0,0,14.62624512,,331,0,1.458204241,,,,,,,,,,
327,19,0,0,0,13.57793579,,331,0,1.679838102,,,,,,,,,,
327,20,0,0,0,12.75362549,,331,0,1.583571184,,,,,,,,,,
327,21,0,0,0,11.82171021,,331,0,1.505966755,,,,,,,,,,
327,22,0,0,0,10.61092529,,331,0,1.37062757,,,,,,,,,,
327,23,0,0,0,9.274377441,,331,0,1.099745183,,,,,,,,,,
327,24,0,0,0,8.09230957,,331,0,0.840760398,,,,,,,,,,
328,1,0,0,0,7.099176025,,331,0,0.581361356,,,,,,,,,,
328,2,0,0,0,6.298303223,,331,0,0.479649727,,,,,,,,,,
